index,Amount,Amount_log,Day,Month,Year,Weekday,Is_Weekend,Quarter,Days_Since_First,City_Freq,Card Type_Freq,Exp Type_Freq,Exp Type
19623,224461.0,12.321461706804095,14,12,2014,6,1,4,436,5,6840,4754,Essential
17016,291623.0,12.583220580256558,14,12,2014,6,1,4,436,13,6367,5463,Essential
22593,228425.0,12.33896758566177,14,12,2014,6,1,4,436,759,6398,4762,Luxury
20208,164810.0,12.012554641802804,14,12,2014,6,1,4,436,752,6447,5463,Essential
21153,111711.0,11.623679409904762,14,12,2014,6,1,4,436,749,6447,5078,Essential
10651,85969.0,11.36175367716849,14,12,2014,6,1,4,436,3482,6398,5463,Essential
12030,219277.0,12.298095610176226,14,12,2014,6,1,4,436,3491,6840,5463,Transport
22855,36129.0,10.494878824141686,15,12,2014,0,0,4,437,774,6398,5463,Luxury
19360,3825.59,8.249729346161542,15,12,2014,0,0,4,437,3,6447,5078,Essential
3158,243582.0,12.403213025847382,15,12,2014,0,0,4,437,3552,6447,5257,Luxury
7496,56378.0,10.93985202772471,15,12,2014,0,0,4,437,3491,6398,5078,Essential
14887,219065.0,12.297128333258875,15,12,2014,0,0,4,437,11,6447,4754,Essential
3551,210361.0,12.256585135169018,15,12,2014,0,0,4,437,3493,6840,5078,Essential
26039,129095.0,11.768311592621188,15,12,2014,0,0,4,437,764,6840,738,Essential
24583,282097.0,12.550009807280446,15,12,2014,0,0,4,437,749,6447,5257,Essential
15240,71639.0,11.179408856174648,15,12,2014,0,0,4,437,8,6367,5463,Essential
24859,266566.0,12.493380898120016,15,12,2014,0,0,4,437,747,6398,5463,Transport
12247,61692.0,11.029925751269287,15,12,2014,0,0,4,437,3552,6840,4754,Essential
23947,26335.0,10.178692103476797,15,12,2014,0,0,4,437,759,6447,5078,Essential
22561,206525.0,12.238181591447791,15,12,2014,0,0,4,437,774,6840,5463,Essential
12656,236839.0,12.375140086645713,15,12,2014,0,0,4,437,3493,6367,4762,Luxury
9944,261434.0,12.47394096562389,15,12,2014,0,0,4,437,3493,6840,4754,Essential
16896,33933.0,10.432172740602883,15,12,2014,0,0,4,437,10,6367,4762,Essential
3362,52112.0,10.861169716770034,15,12,2014,0,0,4,437,3491,6367,5078,Transport
14955,78199.0,11.267024926533402,15,12,2014,0,0,4,437,8,6840,4762,Transport
2971,238303.0,12.381302448510372,15,12,2014,0,0,4,437,3491,6367,4762,Luxury
5898,232906.0,12.358394511238712,15,12,2014,0,0,4,437,3493,6840,4762,Essential
8995,62431.0,11.041833243422838,15,12,2014,0,0,4,437,3482,6367,5078,Essential
7423,287562.0,12.569197245648756,15,12,2014,0,0,4,437,3552,6840,4762,Essential
11559,276253.0,12.52907601134728,15,12,2014,0,0,4,437,3491,6398,5078,Transport
1412,196777.0,12.18983146873359,15,12,2014,0,0,4,437,3552,6367,5463,Essential
7086,206802.0,12.239521928281016,15,12,2014,0,0,4,437,3493,6447,5257,Essential
7369,68749.0,11.138232015528818,15,12,2014,0,0,4,437,3482,6840,5257,Essential
22134,113340.0,11.6381562526951,15,12,2014,0,0,4,437,773,6840,5463,Transport
17880,201554.0,12.21381757597762,15,12,2014,0,0,4,437,6,6398,4762,Essential
16150,119319.0,11.689564238628686,15,12,2014,0,0,4,437,7,6447,5257,Essential
15845,79090.0,11.278354367257023,15,12,2014,0,0,4,437,6,6367,5078,Essential
22967,83557.0,11.333296280486978,15,12,2014,0,0,4,437,764,6398,4762,Essential
23177,98421.0,11.49701963528645,15,12,2014,0,0,4,437,752,6398,4762,Luxury
16216,44028.0,10.692603786704463,15,12,2014,0,0,4,437,3,6447,5078,Essential
25442,79078.0,11.278202631782245,15,12,2014,0,0,4,437,784,6447,738,Essential
25165,31241.0,10.349518622390956,15,12,2014,0,0,4,437,749,6398,4762,Essential
9564,12794.0,9.456809748593887,15,12,2014,0,0,4,437,3493,6840,5463,Essential
18856,238379.0,12.3816213180367,15,12,2014,0,0,4,437,7,6840,5257,Transport
12860,184506.0,12.125442682122404,15,12,2014,0,0,4,437,3482,6840,4754,Essential
10955,130685.0,11.780552778343283,15,12,2014,0,0,4,437,3491,6840,5463,Luxury
11634,200614.0,12.209142927387392,15,12,2014,0,0,4,437,3552,6398,4762,Luxury
22946,17102.0,9.74700916569969,15,12,2014,0,0,4,437,773,6840,5078,Luxury
3741,19803.0,9.893639216481311,15,12,2014,0,0,4,437,3493,6367,5078,Transport
18768,205125.0,12.231379703456682,15,12,2014,0,0,4,437,6,6447,5463,Essential
598,9552.0,9.164610520270008,15,12,2014,0,0,4,437,3493,6398,5463,Transport
22539,182807.0,12.116191700720734,15,12,2014,0,0,4,437,773,6840,5463,Luxury
16747,278838.0,12.538389833307862,15,12,2014,0,0,4,437,9,6367,4754,Essential
15231,154629.0,11.948790445469475,15,12,2014,0,0,4,437,6,6398,4762,Transport
2769,227409.0,12.334509834705475,15,12,2014,0,0,4,437,3552,6367,4754,Luxury
23538,32480.0,10.388410581979008,15,12,2014,0,0,4,437,749,6447,4754,Transport
3272,114310.0,11.64667808312258,15,12,2014,0,0,4,437,3482,6447,5257,Essential
12536,292299.0,12.585535951099338,15,12,2014,0,0,4,437,3493,6840,5078,Transport
4800,279110.0,12.539364831144756,15,12,2014,0,0,4,437,3491,6840,5078,Luxury
25332,67678.0,11.122531218757237,15,12,2014,0,0,4,437,774,6447,738,Essential
16674,227444.0,12.334663729903149,15,12,2014,0,0,4,437,8,6398,4754,Luxury
8277,135643.0,11.817789085630768,16,12,2014,1,0,4,438,3491,6367,5257,Transport
12457,24317.0,10.098972095856364,16,12,2014,1,0,4,438,3493,6367,5257,Essential
9420,144601.0,11.881740419869796,16,12,2014,1,0,4,438,3482,6398,5257,Essential
25673,16032.0,9.682404377188837,16,12,2014,1,0,4,438,749,6447,738,Luxury
22559,214103.0,12.27421715726173,16,12,2014,1,0,4,438,752,6367,5078,Essential
2275,46663.0,10.750728268433472,16,12,2014,1,0,4,438,3491,6398,5257,Essential
10146,91449.0,11.423547653819012,16,12,2014,1,0,4,438,3491,6840,5463,Luxury
17158,273945.0,12.520686285655364,16,12,2014,1,0,4,438,3,6398,4754,Luxury
3252,129481.0,11.771297154321877,16,12,2014,1,0,4,438,3552,6840,5463,Luxury
1079,287647.0,12.569492789373124,16,12,2014,1,0,4,438,3493,6840,4762,Transport
18343,185229.0,12.129353575116768,16,12,2014,1,0,4,438,5,6840,5257,Essential
7052,280253.0,12.54345161380311,16,12,2014,1,0,4,438,3493,6398,5257,Essential
12353,3999.0,8.294049640102028,16,12,2014,1,0,4,438,3482,6367,4754,Luxury
16609,288805.0,12.573510461408269,16,12,2014,1,0,4,438,10,6840,5463,Transport
23254,210516.0,12.257321688938664,16,12,2014,1,0,4,438,759,6367,5463,Essential
10867,26272.0,10.176297074865158,16,12,2014,1,0,4,438,3491,6398,5463,Essential
14192,209594.0,12.252932376182658,16,12,2014,1,0,4,438,6,6367,5257,Essential
5161,286820.0,12.566613606784342,16,12,2014,1,0,4,438,3552,6398,5078,Essential
13097,205094.0,12.23122856541129,16,12,2014,1,0,4,438,3493,6398,5257,Essential
12919,33948.0,10.432614677472031,16,12,2014,1,0,4,438,3482,6367,4762,Essential
11930,188596.0,12.147367742374175,16,12,2014,1,0,4,438,3491,6447,5078,Transport
12792,195256.0,12.182071918531754,16,12,2014,1,0,4,438,3482,6447,5463,Essential
19647,141318.0,11.858775025308788,16,12,2014,1,0,4,438,6,6447,5257,Luxury
6442,189132.0,12.150205750262128,16,12,2014,1,0,4,438,3493,6398,5257,Essential
5400,119817.0,11.693729203794383,16,12,2014,1,0,4,438,3493,6398,5463,Luxury
14793,170991.0,12.049372050764678,16,12,2014,1,0,4,438,9,6367,4762,Transport
5396,88457.0,11.390283142077877,16,12,2014,1,0,4,438,3482,6367,5078,Transport
13976,268584.0,12.500922716389018,16,12,2014,1,0,4,438,3552,6447,5463,Luxury
5058,274624.0,12.523161809686911,16,12,2014,1,0,4,438,3491,6367,5463,Essential
6702,271720.0,12.512531083557556,16,12,2014,1,0,4,438,3493,6447,4762,Essential
23110,92732.0,11.437479675260604,16,12,2014,1,0,4,438,759,6367,4762,Essential
17751,83037.0,11.327053613331252,16,12,2014,1,0,4,438,8,6398,5257,Luxury
4084,299969.0,12.611437748638004,16,12,2014,1,0,4,438,3552,6398,5078,Transport
4051,144616.0,11.881844147494975,16,12,2014,1,0,4,438,3482,6367,5257,Essential
10991,197072.0,12.19132949745596,16,12,2014,1,0,4,438,3482,6840,5463,Essential
21502,109985.0,11.60810836394742,16,12,2014,1,0,4,438,752,6840,5078,Transport
5184,147691.0,11.902884303206925,16,12,2014,1,0,4,438,3482,6447,5257,Essential
25430,108786.0,11.597147120970924,16,12,2014,1,0,4,438,784,6398,738,Transport
20830,174350.0,12.06882578767668,17,12,2014,2,0,4,439,764,6840,5463,Essential
2589,29011.0,10.275464816483304,17,12,2014,2,0,4,439,3482,6447,5257,Essential
25175,296832.0,12.600924970078486,17,12,2014,2,0,4,439,784,6447,4754,Luxury
25337,85688.0,11.358479741621911,17,12,2014,2,0,4,439,752,6840,738,Essential
855,227118.0,12.33322938817837,17,12,2014,2,0,4,439,3552,6840,4754,Transport
11309,231929.0,12.35419088098263,17,12,2014,2,0,4,439,3552,6398,4762,Essential
1549,258878.0,12.464116050051231,17,12,2014,2,0,4,439,3482,6398,5463,Essential
16073,185956.0,12.133270743172778,17,12,2014,2,0,4,439,8,6840,5078,Luxury
231,385574.9399999859,12.862493443506205,17,12,2014,2,0,4,439,3491,6367,5078,Luxury
23699,249741.0,12.428183663965733,17,12,2014,2,0,4,439,764,6398,5257,Essential
7358,37842.0,10.54120130120716,17,12,2014,2,0,4,439,3493,6367,4762,Essential
21534,227253.0,12.333823613644991,17,12,2014,2,0,4,439,747,6367,5463,Luxury
1738,35361.0,10.473393076238034,17,12,2014,2,0,4,439,3552,6840,4762,Luxury
7383,92703.0,11.437166900569077,17,12,2014,2,0,4,439,3482,6398,5463,Luxury
7697,112950.0,11.634709375331946,17,12,2014,2,0,4,439,3491,6840,5078,Essential
20376,258558.0,12.462879186733131,17,12,2014,2,0,4,439,773,6447,4754,Essential
21110,248058.0,12.42142190007844,17,12,2014,2,0,4,439,764,6367,4754,Essential
3417,230105.0,12.34629535130279,17,12,2014,2,0,4,439,3493,6367,5078,Luxury
14529,24634.0,10.111923474978065,17,12,2014,2,0,4,439,11,6447,5078,Transport
2137,178050.0,12.08982530509004,17,12,2014,2,0,4,439,3482,6398,5257,Luxury
19649,267305.0,12.4961493485642,17,12,2014,2,0,4,439,7,6398,5078,Transport
10341,126782.0,11.750232242596526,17,12,2014,2,0,4,439,3491,6398,5463,Essential
18699,139029.0,11.84244501616359,17,12,2014,2,0,4,439,8,6398,4762,Essential
23050,244499.0,12.406970587897064,17,12,2014,2,0,4,439,749,6367,5078,Luxury
19677,256485.0,12.454829361206684,17,12,2014,2,0,4,439,9,6447,5078,Essential
24408,189836.0,12.153921088203491,17,12,2014,2,0,4,439,784,6840,5463,Transport
6662,100812.0,11.521022594557683,17,12,2014,2,0,4,439,3482,6367,5257,Transport
19765,219511.0,12.299162179706904,17,12,2014,2,0,4,439,7,6398,4762,Essential
19068,3825.59,8.249729346161542,17,12,2014,2,0,4,439,6,6367,5463,Essential
12825,252101.0,12.43758904650432,17,12,2014,2,0,4,439,3482,6447,5463,Transport
5246,164258.0,12.00919972936624,17,12,2014,2,0,4,439,3552,6840,4762,Luxury
19028,22922.0,10.039896052315676,17,12,2014,2,0,4,439,4,6367,5463,Essential
23086,28953.0,10.273463642713988,17,12,2014,2,0,4,439,747,6367,4754,Essential
21999,126472.0,11.747784125633244,18,12,2014,3,0,4,440,773,6447,4754,Essential
1482,17774.0,9.785548254671442,18,12,2014,3,0,4,440,3552,6840,5463,Luxury
15324,282193.0,12.550350056658166,18,12,2014,3,0,4,440,9,6840,4762,Essential
25831,39701.0,10.589156843240117,18,12,2014,3,0,4,440,774,6367,738,Essential
8193,93974.0,11.45078406843238,18,12,2014,3,0,4,440,3493,6447,5257,Essential
15641,276834.0,12.53117693981885,18,12,2014,3,0,4,440,9,6367,4762,Essential
2989,185073.0,12.128511024081789,18,12,2014,3,0,4,440,3552,6840,5078,Essential
9988,229419.0,12.343309663835258,18,12,2014,3,0,4,440,3552,6367,5078,Luxury
25208,139683.0,11.847138007547708,18,12,2014,3,0,4,440,749,6398,4754,Luxury
6855,239071.0,12.384520040775527,18,12,2014,3,0,4,440,3491,6840,4762,Transport
19526,249244.0,12.426191627442336,18,12,2014,3,0,4,440,9,6447,4754,Essential
11052,38553.0,10.559815134957535,18,12,2014,3,0,4,440,3493,6398,5463,Essential
19463,291441.0,12.58259629413488,18,12,2014,3,0,4,440,10,6398,5078,Transport
1963,189288.0,12.151030226687055,18,12,2014,3,0,4,440,3482,6398,5078,Luxury
20845,109135.0,11.6003500898945,18,12,2014,3,0,4,440,749,6398,5257,Essential
5611,59017.0,10.985597761104732,18,12,2014,3,0,4,440,3482,6367,5078,Essential
22956,270934.0,12.509634218694128,18,12,2014,3,0,4,440,784,6840,5257,Essential
22520,95387.0,11.465708063361111,18,12,2014,3,0,4,440,764,6447,4762,Essential
2075,141174.0,11.857755534541038,18,12,2014,3,0,4,440,3491,6367,5257,Essential
1779,105425.0,11.565764563985947,18,12,2014,3,0,4,440,3493,6840,5257,Essential
22283,170991.0,12.049372050764678,18,12,2014,3,0,4,440,747,6398,5463,Essential
12652,10737.0,9.281544130982514,18,12,2014,3,0,4,440,3482,6398,5463,Essential
6057,280205.0,12.543280325932011,18,12,2014,3,0,4,440,3482,6398,4762,Transport
25783,271499.0,12.511717418356127,18,12,2014,3,0,4,440,749,6840,738,Essential
16433,272328.0,12.51476617317473,18,12,2014,3,0,4,440,4,6398,5257,Essential
24198,47722.0,10.77316874095837,18,12,2014,3,0,4,440,747,6398,5463,Luxury
783,239856.0,12.387798191411571,18,12,2014,3,0,4,440,3493,6840,5257,Essential
11347,244430.0,12.40668833947977,18,12,2014,3,0,4,440,3552,6398,4762,Essential
19184,118713.0,11.684472518040506,18,12,2014,3,0,4,440,7,6367,5078,Essential
16910,163947.0,12.007304583357278,18,12,2014,3,0,4,440,6,6398,4754,Transport
21553,68232.0,11.130683597771489,18,12,2014,3,0,4,440,773,6398,5257,Essential
6984,34447.0,10.447206219604144,18,12,2014,3,0,4,440,3482,6398,5257,Luxury
5364,46238.0,10.74157887681483,18,12,2014,3,0,4,440,3552,6398,5078,Essential
8969,11028.0,9.308283446306149,18,12,2014,3,0,4,440,3552,6447,4762,Essential
5008,67531.0,11.120356838597084,18,12,2014,3,0,4,440,3491,6398,5257,Essential
7865,294666.0,12.59360118417275,18,12,2014,3,0,4,440,3482,6398,4762,Luxury
21073,112421.0,11.630014926826568,18,12,2014,3,0,4,440,784,6840,4754,Luxury
8769,73668.0,11.207337365538308,18,12,2014,3,0,4,440,3493,6447,5463,Transport
12340,245768.0,12.41214734936466,18,12,2014,3,0,4,440,3491,6367,5078,Transport
20732,75146.0,11.227201474224607,18,12,2014,3,0,4,440,773,6840,5257,Transport
20030,197956.0,12.19580511437431,18,12,2014,3,0,4,440,774,6398,5078,Essential
14618,287863.0,12.570243425363834,18,12,2014,3,0,4,440,4,6840,5463,Essential
22557,92470.0,11.434650360831368,18,12,2014,3,0,4,440,764,6840,5257,Essential
1724,165437.0,12.016351781254274,18,12,2014,3,0,4,440,3552,6840,5257,Essential
18348,271053.0,12.510073342004423,18,12,2014,3,0,4,440,9,6398,5463,Transport
18325,155187.0,11.952392564154312,18,12,2014,3,0,4,440,5,6447,4754,Essential
13356,156737.0,11.962330900540758,18,12,2014,3,0,4,440,3552,6398,5463,Transport
2795,10499.0,9.259130536145614,19,12,2014,4,0,4,441,3552,6367,5257,Essential
6812,272916.0,12.516922998636788,19,12,2014,4,0,4,441,3493,6447,4754,Essential
6331,62798.0,11.047694428762629,19,12,2014,4,0,4,441,3552,6367,5257,Essential
11153,108457.0,11.59411828024716,19,12,2014,4,0,4,441,3552,6447,5078,Essential
11021,3825.59,8.249729346161542,19,12,2014,4,0,4,441,3482,6367,4762,Essential
23012,166734.0,12.024161004709184,19,12,2014,4,0,4,441,759,6367,5257,Essential
11629,215368.0,12.280108115055643,19,12,2014,4,0,4,441,3482,6367,5463,Luxury
12937,79232.0,11.280148157687734,19,12,2014,4,0,4,441,3552,6398,5078,Transport
10187,285844.0,12.563204984847689,19,12,2014,4,0,4,441,3493,6398,5463,Essential
16786,186682.0,12.13716727021532,19,12,2014,4,0,4,441,13,6398,5078,Essential
9312,293888.0,12.59095742401008,19,12,2014,4,0,4,441,3493,6367,5463,Luxury
19491,118433.0,11.682111122371042,19,12,2014,4,0,4,441,6,6840,5257,Essential
22118,224699.0,12.32252145817342,19,12,2014,4,0,4,441,749,6367,5463,Transport
25692,89265.0,11.399375955283316,19,12,2014,4,0,4,441,764,6447,738,Transport
20091,228081.0,12.337460492401142,19,12,2014,4,0,4,441,752,6840,5078,Essential
8097,133351.0,11.800747527622924,19,12,2014,4,0,4,441,3491,6840,5463,Essential
9482,11051.0,9.310366686043308,19,12,2014,4,0,4,441,3493,6367,5463,Essential
4531,80189.0,11.292154097801074,19,12,2014,4,0,4,441,3493,6398,5463,Essential
11135,58770.0,10.981403814946026,19,12,2014,4,0,4,441,3482,6367,5078,Essential
12576,80047.0,11.290381733727989,19,12,2014,4,0,4,441,3493,6367,5257,Transport
8316,193633.0,12.173725058239969,19,12,2014,4,0,4,441,3552,6447,5463,Luxury
5630,27737.0,10.23055859321628,19,12,2014,4,0,4,441,3482,6398,4754,Essential
17084,9664.0,9.17626639164243,19,12,2014,4,0,4,441,9,6447,5257,Transport
14447,64737.0,11.078103634201064,19,12,2014,4,0,4,441,10,6398,4762,Essential
558,233694.0,12.361772125347285,19,12,2014,4,0,4,441,3482,6840,5463,Essential
5344,63304.0,11.055719593954354,19,12,2014,4,0,4,441,3493,6840,5257,Luxury
6543,99353.0,11.50644450887054,19,12,2014,4,0,4,441,3493,6840,4762,Essential
10978,266835.0,12.494389516454763,19,12,2014,4,0,4,441,3491,6447,5463,Essential
8862,83038.0,11.327065655937997,19,12,2014,4,0,4,441,3482,6840,4754,Essential
18978,3825.59,8.249729346161542,19,12,2014,4,0,4,441,5,6367,5257,Essential
12662,83956.0,11.338060041995572,19,12,2014,4,0,4,441,3552,6398,5463,Luxury
15165,56419.0,10.940578984555987,19,12,2014,4,0,4,441,13,6367,5078,Essential
25482,196876.0,12.190334447240591,20,12,2014,5,1,4,442,764,6447,738,Essential
24058,53473.0,10.886950833448497,20,12,2014,5,1,4,442,773,6398,5257,Luxury
5735,169872.0,12.042806378021371,20,12,2014,5,1,4,442,3482,6367,4762,Essential
10868,236574.0,12.374020561376431,20,12,2014,5,1,4,442,3493,6398,4754,Essential
20761,26139.0,10.171221987178212,20,12,2014,5,1,4,442,747,6447,5257,Essential
12037,48127.0,10.781619407309512,20,12,2014,5,1,4,442,3493,6840,5257,Essential
25487,194586.0,12.178634642802676,20,12,2014,5,1,4,442,747,6367,738,Essential
25843,152308.0,11.933666631030908,20,12,2014,5,1,4,442,747,6398,738,Transport
10088,230084.0,12.34620408485032,20,12,2014,5,1,4,442,3491,6840,4754,Essential
4748,19598.0,9.88323382350886,20,12,2014,5,1,4,442,3552,6447,4762,Luxury
12062,293844.0,12.59080769641194,20,12,2014,5,1,4,442,3552,6840,4762,Essential
22863,221955.0,12.31023444301236,20,12,2014,5,1,4,442,784,6840,5078,Essential
7095,118520.0,11.68284543904644,20,12,2014,5,1,4,442,3482,6398,5078,Essential
7208,76086.0,11.239632701398955,20,12,2014,5,1,4,442,3493,6398,5463,Transport
9831,278646.0,12.537701026745577,20,12,2014,5,1,4,442,3552,6367,4762,Luxury
3973,202942.0,12.220680430418204,20,12,2014,5,1,4,442,3493,6398,5078,Essential
18196,28815.0,10.268686067415738,20,12,2014,5,1,4,442,6,6840,5463,Essential
14623,222666.0,12.31343266085554,20,12,2014,5,1,4,442,5,6447,5257,Transport
25991,252704.0,12.439978079488414,20,12,2014,5,1,4,442,764,6840,738,Transport
25464,205141.0,12.231457701253284,20,12,2014,5,1,4,442,749,6447,738,Transport
21847,81162.0,11.304214757278285,20,12,2014,5,1,4,442,749,6398,5257,Essential
19011,120276.0,11.697552694988952,20,12,2014,5,1,4,442,11,6447,5463,Essential
24421,205601.0,12.233697540142291,20,12,2014,5,1,4,442,784,6447,5257,Transport
25535,226614.0,12.331007821325173,20,12,2014,5,1,4,442,773,6840,738,Essential
15694,266829.0,12.494367030480388,20,12,2014,5,1,4,442,7,6840,4762,Essential
7402,133929.0,11.805072554381168,20,12,2014,5,1,4,442,3552,6367,4754,Essential
9750,24105.0,10.090216051148287,20,12,2014,5,1,4,442,3552,6840,5463,Essential
8567,272289.0,12.514622953786253,20,12,2014,5,1,4,442,3491,6840,4754,Essential
21939,93965.0,11.450688293694489,20,12,2014,5,1,4,442,759,6447,4754,Transport
19882,3825.59,8.249729346161542,20,12,2014,5,1,4,442,7,6447,5078,Transport
21482,33799.0,10.42821608147111,20,12,2014,5,1,4,442,749,6447,5078,Luxury
7690,113599.0,11.640438785269188,20,12,2014,5,1,4,442,3491,6367,4762,Essential
18578,90461.0,11.412685152006974,20,12,2014,5,1,4,442,8,6398,5257,Essential
1374,106666.0,11.577467111102916,20,12,2014,5,1,4,442,3493,6447,5463,Essential
14921,96808.0,11.480495244149353,20,12,2014,5,1,4,442,9,6367,4762,Essential
14404,64450.0,11.073660524150764,20,12,2014,5,1,4,442,15,6447,5257,Luxury
13720,139184.0,11.84355926245539,20,12,2014,5,1,4,442,3493,6840,5257,Essential
6587,160232.0,11.984384284912217,20,12,2014,5,1,4,442,3493,6398,4754,Transport
9143,91817.0,11.42756363581909,20,12,2014,5,1,4,442,3491,6840,4754,Essential
9219,143500.0,11.874097282798648,20,12,2014,5,1,4,442,3482,6840,4762,Luxury
2002,160730.0,11.98748743915772,21,12,2014,6,1,4,443,3552,6447,5257,Essential
10672,134078.0,11.806184457454208,21,12,2014,6,1,4,443,3493,6367,5257,Essential
23948,274189.0,12.52157657571519,21,12,2014,6,1,4,443,764,6367,4762,Essential
24761,256645.0,12.45545298243937,21,12,2014,6,1,4,443,749,6447,4762,Luxury
24370,261562.0,12.474430451253111,21,12,2014,6,1,4,443,764,6447,5078,Essential
9635,127170.0,11.753287916473692,21,12,2014,6,1,4,443,3552,6398,5078,Transport
23723,64367.0,11.072371894189567,21,12,2014,6,1,4,443,784,6447,4754,Essential
3542,68731.0,11.137970163066637,21,12,2014,6,1,4,443,3552,6367,4762,Transport
13815,273421.0,12.51877166821309,21,12,2014,6,1,4,443,3482,6398,4754,Transport
19743,236140.0,12.372184363228117,21,12,2014,6,1,4,443,6,6398,4754,Luxury
19430,21225.0,9.962982124321767,21,12,2014,6,1,4,443,13,6447,5078,Luxury
10581,186506.0,12.136224050873707,21,12,2014,6,1,4,443,3491,6367,4762,Luxury
25220,80904.0,11.301030905833908,21,12,2014,6,1,4,443,764,6367,4754,Transport
15734,62516.0,11.0431937987392,21,12,2014,6,1,4,443,4,6398,5463,Essential
23663,105668.0,11.568066845966433,21,12,2014,6,1,4,443,752,6447,5078,Essential
12206,133964.0,11.805333850786097,21,12,2014,6,1,4,443,3491,6447,4754,Essential
8951,128718.0,11.76538701283559,21,12,2014,6,1,4,443,3493,6367,4762,Transport
7460,133971.0,11.805386101874983,21,12,2014,6,1,4,443,3482,6398,5078,Essential
2745,239284.0,12.385410589106908,21,12,2014,6,1,4,443,3491,6447,5078,Essential
6999,221480.0,12.30809208600708,21,12,2014,6,1,4,443,3552,6447,5463,Essential
1525,35850.0,10.487126739641525,21,12,2014,6,1,4,443,3491,6447,5463,Transport
5278,231143.0,12.35079617190881,21,12,2014,6,1,4,443,3482,6398,5463,Transport
5122,152109.0,11.932359222305788,21,12,2014,6,1,4,443,3493,6398,5463,Essential
13383,294460.0,12.592901845460634,21,12,2014,6,1,4,443,3552,6840,5078,Essential
1196,168446.0,12.034376439237109,21,12,2014,6,1,4,443,3493,6840,5078,Transport
5216,59689.0,10.996919781162696,21,12,2014,6,1,4,443,3482,6367,5078,Luxury
23249,268605.0,12.501000900870928,21,12,2014,6,1,4,443,749,6367,5257,Essential
6611,93282.0,11.443393162302147,21,12,2014,6,1,4,443,3491,6447,5257,Essential
20244,134411.0,11.80866498879974,21,12,2014,6,1,4,443,773,6840,5078,Essential
5219,189659.0,12.152988274437718,21,12,2014,6,1,4,443,3482,6840,4754,Essential
4121,266951.0,12.494824145939974,21,12,2014,6,1,4,443,3552,6367,5257,Luxury
6466,248306.0,12.422421162802465,21,12,2014,6,1,4,443,3493,6447,4754,Luxury
3910,253822.0,12.44439245269388,21,12,2014,6,1,4,443,3552,6367,5257,Essential
20510,187494.0,12.141507457370372,21,12,2014,6,1,4,443,773,6840,4754,Essential
1565,131428.0,11.786222060834158,21,12,2014,6,1,4,443,3493,6447,5463,Essential
22827,222188.0,12.31128365001176,21,12,2014,6,1,4,443,749,6398,4762,Essential
20136,141050.0,11.85687680608952,21,12,2014,6,1,4,443,752,6398,5078,Transport
5924,243058.0,12.401059491205844,21,12,2014,6,1,4,443,3491,6367,4754,Luxury
12887,86625.0,11.369355280437118,21,12,2014,6,1,4,443,3482,6447,5463,Transport
24897,131058.0,11.783402882471291,21,12,2014,6,1,4,443,764,6447,5257,Essential
20751,73075.0,11.19925527445646,21,12,2014,6,1,4,443,773,6840,5078,Essential
21630,209536.0,12.252655613728969,22,12,2014,0,0,4,444,747,6398,4754,Essential
25913,107620.0,11.586371074953409,22,12,2014,0,0,4,444,747,6447,738,Luxury
10365,202980.0,12.220867657584426,22,12,2014,0,0,4,444,3552,6367,5078,Essential
18317,198328.0,12.197682546881474,22,12,2014,0,0,4,444,5,6398,5463,Essential
3157,69685.0,11.15175471574124,22,12,2014,0,0,4,444,3491,6367,5463,Transport
8517,145273.0,11.8863768934228,22,12,2014,0,0,4,444,3552,6398,5078,Transport
9928,210343.0,12.256499564723097,22,12,2014,0,0,4,444,3493,6840,5257,Luxury
14313,110885.0,11.61625792551381,22,12,2014,0,0,4,444,9,6398,5463,Transport
3163,173083.0,12.061532304772028,22,12,2014,0,0,4,444,3493,6447,4754,Essential
21283,19640.0,9.8853744971092,22,12,2014,0,0,4,444,752,6840,4762,Essential
14621,54854.0,10.912448619251592,22,12,2014,0,0,4,444,6,6398,4762,Luxury
9879,241941.0,12.396453306992033,22,12,2014,0,0,4,444,3552,6840,5463,Essential
16868,247021.0,12.417232680469631,22,12,2014,0,0,4,444,8,6447,5257,Essential
19942,198888.0,12.20050215913978,22,12,2014,0,0,4,444,3,6398,4762,Essential
14729,220068.0,12.301696412524532,22,12,2014,0,0,4,444,7,6367,5463,Essential
12941,33884.0,10.430727717570214,22,12,2014,0,0,4,444,3493,6398,5257,Luxury
7334,235584.0,12.369827061500128,22,12,2014,0,0,4,444,3493,6840,4754,Essential
9753,236461.0,12.373542797471496,22,12,2014,0,0,4,444,3491,6398,5463,Essential
11803,224545.0,12.321835864952636,22,12,2014,0,0,4,444,3493,6447,5463,Essential
2686,13835.0,9.53502917005706,22,12,2014,0,0,4,444,3493,6367,5257,Luxury
3782,285009.0,12.560279546354526,22,12,2014,0,0,4,444,3491,6840,5257,Essential
15922,120120.0,11.69625484707094,22,12,2014,0,0,4,444,10,6840,5257,Essential
15573,161119.0,11.98990470795239,22,12,2014,0,0,4,444,6,6840,4762,Essential
16633,268775.0,12.501633597930638,22,12,2014,0,0,4,444,7,6840,5463,Essential
7842,293435.0,12.589414836550567,22,12,2014,0,0,4,444,3491,6840,5257,Essential
9983,289833.0,12.577063624278232,22,12,2014,0,0,4,444,3491,6447,5078,Essential
