index,Date,Amount,Amount_log,Day,Month,Year,Weekday,Is_Weekend,Quarter,Days_Since_First,City_Freq,Card Type_Freq,Exp Type_Freq
10451,2014-11-14,140801.0,11.85510992715065,14,11,2014,4,0,4,406,3493,6367,5257
6077,2014-11-14,59817.0,10.999061897990789,14,11,2014,4,0,4,406,3482,6367,4762
15682,2014-11-14,208689.0,12.248605176248876,14,11,2014,4,0,4,406,7,6398,4754
7069,2014-11-14,227400.0,12.334470257826284,14,11,2014,4,0,4,406,3493,6398,4754
25403,2014-11-14,208526.0,12.247823808239936,14,11,2014,4,0,4,406,774,6367,738
10286,2014-11-14,55987.0,10.932892661040537,14,11,2014,4,0,4,406,3482,6447,5257
4092,2014-11-14,243580.0,12.403204815060048,14,11,2014,4,0,4,406,3552,6447,4762
10171,2014-11-14,258147.0,12.46128834284412,14,11,2014,4,0,4,406,3491,6367,4754
13072,2014-11-14,168856.0,12.03680748186882,14,11,2014,4,0,4,406,3552,6840,5463
22725,2014-11-15,158976.0,11.976514816650909,15,11,2014,5,1,4,407,774,6447,5257
1098,2014-11-15,236081.0,12.371934481285445,15,11,2014,5,1,4,407,3491,6840,5078
12121,2014-11-15,94891.0,11.460494681782254,15,11,2014,5,1,4,407,3491,6840,5463
19965,2014-11-15,32647.0,10.39353887708564,15,11,2014,5,1,4,407,9,6367,4762
21911,2014-11-15,145463.0,11.88768391229923,15,11,2014,5,1,4,407,752,6367,5463
14110,2014-11-15,156433.0,11.96038947477163,15,11,2014,5,1,4,407,6,6367,4762
4979,2014-11-15,189598.0,12.152666594527544,15,11,2014,5,1,4,407,3552,6398,5257
20673,2014-11-15,232256.0,12.3555997961573,15,11,2014,5,1,4,407,759,6840,5463
9682,2014-11-15,179557.0,12.098253554495678,15,11,2014,5,1,4,407,3482,6447,4762
2054,2014-11-15,71244.0,11.17387992022989,15,11,2014,5,1,4,407,3482,6398,5257
14057,2014-11-15,8576.0,9.05683948099042,15,11,2014,5,1,4,407,5,6447,5078
3404,2014-11-15,253748.0,12.44410086844367,15,11,2014,5,1,4,407,3482,6840,5257
17351,2014-11-15,139469.0,11.84560480335274,15,11,2014,5,1,4,407,774,6447,5078
22978,2014-11-15,107613.0,11.586306029770215,15,11,2014,5,1,4,407,764,6398,5463
7613,2014-11-15,31668.0,10.363093563410546,15,11,2014,5,1,4,407,3491,6447,4762
3089,2014-11-15,50519.0,10.830124576464428,15,11,2014,5,1,4,407,3493,6447,5078
7866,2014-11-15,154170.0,11.94581765497959,15,11,2014,5,1,4,407,3482,6367,4754
9097,2014-11-15,78712.0,11.273563605008045,15,11,2014,5,1,4,407,3491,6367,5078
11688,2014-11-15,10870.0,9.293853972204,15,11,2014,5,1,4,407,3491,6447,4762
6517,2014-11-15,195983.0,12.185788302227468,15,11,2014,5,1,4,407,3493,6398,4754
20184,2014-11-15,17988.0,9.797515738962684,15,11,2014,5,1,4,407,752,6367,5078
23700,2014-11-15,14958.0,9.61306840437446,15,11,2014,5,1,4,407,764,6447,4762
7503,2014-11-15,185440.0,12.130492051138848,15,11,2014,5,1,4,407,3482,6398,5257
20240,2014-11-15,100700.0,11.51991100914394,15,11,2014,5,1,4,407,784,6840,5463
24634,2014-11-15,113713.0,11.641441803205236,15,11,2014,5,1,4,407,784,6840,5257
11817,2014-11-15,52414.0,10.866948088886671,15,11,2014,5,1,4,407,3493,6367,5257
15052,2014-11-15,214080.0,12.274109727062063,15,11,2014,5,1,4,407,6,6367,5078
7712,2014-11-15,287158.0,12.567791348305194,15,11,2014,5,1,4,407,3491,6447,4754
15269,2014-11-15,155457.0,11.954130877655784,15,11,2014,5,1,4,407,9,6840,4762
20120,2014-11-15,15441.0,9.64484634886876,15,11,2014,5,1,4,407,747,6447,5257
9726,2014-11-15,82742.0,11.323494697516177,15,11,2014,5,1,4,407,3491,6367,4754
3467,2014-11-15,264801.0,12.486737655886555,15,11,2014,5,1,4,407,3493,6398,5078
9545,2014-11-15,96357.0,11.475825701013202,15,11,2014,5,1,4,407,3493,6840,4754
8504,2014-11-15,138983.0,11.842114097573736,15,11,2014,5,1,4,407,3493,6447,5078
24808,2014-11-15,60207.0,11.00556051283322,15,11,2014,5,1,4,407,764,6367,5078
23278,2014-11-15,162171.0,11.996412779374625,15,11,2014,5,1,4,407,749,6367,4754
8961,2014-11-15,34931.0,10.461158593533623,15,11,2014,5,1,4,407,3491,6840,5463
22608,2014-11-15,156954.0,11.963714419042056,15,11,2014,5,1,4,407,784,6840,5463
18900,2014-11-15,94579.0,11.457201316197867,15,11,2014,5,1,4,407,6,6398,5257
7266,2014-11-15,7071.0,8.863898604317479,15,11,2014,5,1,4,407,3493,6840,5078
19458,2014-11-15,17682.0,9.780359005054978,15,11,2014,5,1,4,407,9,6367,5257
14294,2014-11-15,91347.0,11.422431667751482,15,11,2014,5,1,4,407,4,6447,5463
19481,2014-11-15,291567.0,12.583028533725836,15,11,2014,5,1,4,407,8,6840,4754
6024,2014-11-15,147408.0,11.900966315218028,15,11,2014,5,1,4,407,3552,6398,5257
20157,2014-11-15,247744.0,12.42015527035387,15,11,2014,5,1,4,407,784,6398,5463
1481,2014-11-15,160077.0,11.983416475426443,15,11,2014,5,1,4,407,3493,6367,5463
3322,2014-11-15,123123.0,11.720947256613997,15,11,2014,5,1,4,407,3493,6367,5463
1574,2014-11-15,204583.0,12.228733928073252,15,11,2014,5,1,4,407,3493,6398,5463
24227,2014-11-15,292373.0,12.58578908361556,15,11,2014,5,1,4,407,759,6840,5463
13336,2014-11-15,66295.0,11.10188484252888,15,11,2014,5,1,4,407,3552,6367,5078
13254,2014-11-15,127723.0,11.757626964847542,15,11,2014,5,1,4,407,3493,6398,5257
25717,2014-11-15,29091.0,10.27821850127443,15,11,2014,5,1,4,407,784,6840,738
10583,2014-11-15,177096.0,12.084452884045293,15,11,2014,5,1,4,407,3552,6398,4754
2429,2014-11-15,59448.0,10.992874081119592,15,11,2014,5,1,4,407,3491,6398,5257
6818,2014-11-15,15182.0,9.627931659882188,15,11,2014,5,1,4,407,3552,6840,5078
1575,2014-11-15,92565.0,11.435677182584282,15,11,2014,5,1,4,407,3493,6447,5463
18855,2014-11-15,230522.0,12.3481059195211,15,11,2014,5,1,4,407,13,6447,5257
11132,2014-11-15,105009.0,11.56181086270004,15,11,2014,5,1,4,407,3491,6447,4754
1277,2014-11-15,279971.0,12.542444877151054,15,11,2014,5,1,4,407,3493,6398,5463
24952,2014-11-15,228479.0,12.339203958133355,15,11,2014,5,1,4,407,749,6447,4762
14870,2014-11-15,257570.0,12.459050689235246,15,11,2014,5,1,4,407,6,6840,5078
24286,2014-11-16,279113.0,12.539375579498914,16,11,2014,6,1,4,408,759,6447,5078
4857,2014-11-16,228387.0,12.338801215979196,16,11,2014,6,1,4,408,3493,6367,5463
6124,2014-11-16,190691.0,12.158414840000637,16,11,2014,6,1,4,408,3552,6398,4762
8350,2014-11-16,66917.0,11.111223268222592,16,11,2014,6,1,4,408,3552,6840,5078
10538,2014-11-16,96505.0,11.477360461560025,16,11,2014,6,1,4,408,3493,6367,4762
3622,2014-11-16,216369.0,12.284745184181476,16,11,2014,6,1,4,408,3552,6367,5078
8239,2014-11-16,162065.0,11.995758938654063,16,11,2014,6,1,4,408,3552,6840,5257
19489,2014-11-16,284960.0,12.56010760778179,16,11,2014,6,1,4,408,8,6447,5257
415,2014-11-16,183445.0,12.11967562523936,16,11,2014,6,1,4,408,3482,6367,5078
17136,2014-11-16,210082.0,12.255257969708842,16,11,2014,6,1,4,408,9,6367,4762
26020,2014-11-16,39923.0,10.594732925806476,16,11,2014,6,1,4,408,773,6367,738
4757,2014-11-16,62931.0,11.049810057360316,16,11,2014,6,1,4,408,3491,6840,4762
18145,2014-11-16,7346.0,8.902047345620277,16,11,2014,6,1,4,408,6,6447,5463
17831,2014-11-16,95471.0,11.466588289761862,16,11,2014,6,1,4,408,11,6447,4762
21507,2014-11-16,219719.0,12.300109287456555,16,11,2014,6,1,4,408,752,6398,5078
14781,2014-11-16,151006.0,11.925081472338476,16,11,2014,6,1,4,408,2,6840,4754
1063,2014-11-16,120807.0,11.701957787455624,16,11,2014,6,1,4,408,3491,6840,5463
17276,2014-11-16,128639.0,11.764773084412791,16,11,2014,6,1,4,408,11,6840,4762
25296,2014-11-16,26217.0,10.174201476757757,16,11,2014,6,1,4,408,747,6398,4754
8445,2014-11-16,163686.0,12.005711346644407,16,11,2014,6,1,4,408,3493,6447,4754
17601,2014-11-16,33012.0,10.404656702268806,16,11,2014,6,1,4,408,8,6447,4762
23507,2014-11-16,14111.0,9.554780778246572,16,11,2014,6,1,4,408,774,6367,5257
574,2014-11-16,231827.0,12.353750996380557,16,11,2014,6,1,4,408,3552,6840,5463
23845,2014-11-16,232478.0,12.356555177349572,16,11,2014,6,1,4,408,759,6367,5078
8898,2014-11-16,63160.0,11.053442301049817,16,11,2014,6,1,4,408,3491,6447,5463
14322,2014-11-16,64570.0,11.075520672568889,16,11,2014,6,1,4,408,5,6840,5078
1261,2014-11-16,48509.0,10.789525241239264,16,11,2014,6,1,4,408,3493,6840,5463
11540,2014-11-16,245099.0,12.409421569516203,16,11,2014,6,1,4,408,3552,6447,5463
1888,2014-11-16,270204.0,12.506936209148275,16,11,2014,6,1,4,408,3491,6840,4754
1232,2014-11-16,251506.0,12.435226101136587,16,11,2014,6,1,4,408,3491,6840,5463
10650,2014-11-16,281816.0,12.549013203099824,16,11,2014,6,1,4,408,3482,6367,4762
18713,2014-11-16,43265.0,10.675122386144814,16,11,2014,6,1,4,408,4,6447,4754
3779,2014-11-16,151811.0,11.93039819220267,16,11,2014,6,1,4,408,3482,6398,4754
10381,2014-11-16,47067.0,10.75934864358382,16,11,2014,6,1,4,408,3552,6398,4754
735,2014-11-16,81289.0,11.305778286740615,16,11,2014,6,1,4,408,3493,6398,5463
10070,2014-11-16,227253.0,12.333823613644991,16,11,2014,6,1,4,408,3552,6398,4762
22876,2014-11-16,170292.0,12.045275761871755,16,11,2014,6,1,4,408,773,6840,4762
24069,2014-11-16,142619.0,11.867939029582294,16,11,2014,6,1,4,408,749,6398,4754
14048,2014-11-16,3825.59,8.249729346161542,16,11,2014,6,1,4,408,5,6367,5257
9921,2014-11-16,196965.0,12.190786403992472,16,11,2014,6,1,4,408,3493,6398,4762
6811,2014-11-16,183345.0,12.119130357062968,16,11,2014,6,1,4,408,3552,6840,5463
24772,2014-11-16,274409.0,12.52237861731852,16,11,2014,6,1,4,408,749,6398,5463
649,2014-11-17,214039.0,12.27391819242524,17,11,2014,0,0,4,409,3482,6398,5463
24393,2014-11-17,294170.0,12.591916509891169,17,11,2014,0,0,4,409,759,6367,4754
20424,2014-11-17,284056.0,12.556930201230296,17,11,2014,0,0,4,409,764,6367,4754
16129,2014-11-17,42155.0,10.649132302053829,17,11,2014,0,0,4,409,6,6367,5463
2759,2014-11-17,69950.0,11.155550275917102,17,11,2014,0,0,4,409,3552,6367,4762
19862,2014-11-17,189648.0,12.152930274232064,17,11,2014,0,0,4,409,8,6447,5463
1766,2014-11-17,186760.0,12.137585003536165,17,11,2014,0,0,4,409,3491,6367,4754
10402,2014-11-17,235932.0,12.37130314539591,17,11,2014,0,0,4,409,3491,6840,4754
24215,2014-11-17,14482.0,9.580730826800856,17,11,2014,0,0,4,409,774,6447,4762
7560,2014-11-17,229134.0,12.342066628488585,17,11,2014,0,0,4,409,3552,6398,5463
1057,2014-11-17,213775.0,12.272684016828675,17,11,2014,0,0,4,409,3552,6840,5078
12068,2014-11-17,178556.0,12.092663156958675,17,11,2014,0,0,4,409,3482,6840,5463
16877,2014-11-17,170255.0,12.045058465681512,17,11,2014,0,0,4,409,10,6447,5257
5818,2014-11-17,38079.0,10.5474444889053,17,11,2014,0,0,4,409,3491,6447,5257
11359,2014-11-17,114189.0,11.645619006695696,17,11,2014,0,0,4,409,3493,6367,5463
7614,2014-11-17,22004.0,9.999024979245192,17,11,2014,0,0,4,409,3552,6398,4762
15471,2014-11-17,142443.0,11.86670421899686,17,11,2014,0,0,4,409,8,6447,5257
17465,2014-11-17,75686.0,11.234361694162976,17,11,2014,0,0,4,409,8,6398,5257
7414,2014-11-17,295451.0,12.59626166608582,17,11,2014,0,0,4,409,3552,6367,5078
3984,2014-11-17,48998.0,10.799555168721248,17,11,2014,0,0,4,409,3491,6447,4762
17073,2014-11-17,122144.0,11.71296414256934,17,11,2014,0,0,4,409,8,6398,5257
20292,2014-11-17,122855.0,11.718768216805527,17,11,2014,0,0,4,409,749,6840,5463
2269,2014-11-17,75002.0,11.225283391718468,17,11,2014,0,0,4,409,3552,6840,5257
3847,2014-11-17,253881.0,12.44462487112689,17,11,2014,0,0,4,409,3552,6840,5463
1668,2014-11-17,5896.0,8.682199026000504,17,11,2014,0,0,4,409,3482,6367,4762
2529,2014-11-17,161494.0,11.992229461413263,17,11,2014,0,0,4,409,3552,6367,5257
6683,2014-11-17,10505.0,9.259701801513907,17,11,2014,0,0,4,409,3493,6447,5257
15784,2014-11-17,139798.0,11.84796095568044,17,11,2014,0,0,4,409,5,6398,5257
1343,2014-11-17,160848.0,11.988221315675512,17,11,2014,0,0,4,409,3482,6447,5463
12914,2014-11-17,76945.0,11.250859156109556,17,11,2014,0,0,4,409,3491,6367,5463
24890,2014-11-17,53031.0,10.878650783921229,17,11,2014,0,0,4,409,752,6398,5463
9698,2014-11-17,24793.0,10.118356967398093,17,11,2014,0,0,4,409,3482,6840,5257
9581,2014-11-17,91792.0,11.427291320977885,17,11,2014,0,0,4,409,3482,6398,5463
7251,2014-11-17,283710.0,12.555711393397408,17,11,2014,0,0,4,409,3493,6398,5463
6825,2014-11-17,55887.0,10.931104967046611,17,11,2014,0,0,4,409,3491,6398,5257
15933,2014-11-17,14027.0,9.548810611260068,17,11,2014,0,0,4,409,6,6367,5463
23422,2014-11-17,11234.0,9.326789184619429,17,11,2014,0,0,4,409,773,6367,5463
17384,2014-11-17,250028.0,12.429332190116904,17,11,2014,0,0,4,409,4,6840,4762
12427,2014-11-17,87097.0,11.374789200464448,17,11,2014,0,0,4,409,3491,6367,4762
15400,2014-11-18,200871.0,12.210423168267432,18,11,2014,1,0,4,410,10,6367,5257
7930,2014-11-18,179964.0,12.100517666521132,18,11,2014,1,0,4,410,3493,6447,5463
4111,2014-11-18,20000.0,9.90353755128617,18,11,2014,1,0,4,410,3493,6840,4754
13803,2014-11-18,234410.0,12.36483126391154,18,11,2014,1,0,4,410,3493,6367,4754
4938,2014-11-18,190805.0,12.159012484042773,18,11,2014,1,0,4,410,3493,6367,4762
13105,2014-11-18,260301.0,12.46959777439532,18,11,2014,1,0,4,410,3491,6367,4762
2520,2014-11-18,176503.0,12.081098817988208,18,11,2014,1,0,4,410,3482,6840,5257
8498,2014-11-18,16217.0,9.693877015504505,18,11,2014,1,0,4,410,3493,6447,4754
13006,2014-11-18,9625.0,9.172223049863057,18,11,2014,1,0,4,410,3482,6398,5257
16465,2014-11-18,124573.0,11.732655195824591,18,11,2014,1,0,4,410,9,6367,5078
12431,2014-11-18,51146.0,10.84245911863334,18,11,2014,1,0,4,410,3491,6447,4762
20681,2014-11-18,272299.0,12.51465967866185,18,11,2014,1,0,4,410,774,6840,5078
15125,2014-11-18,295198.0,12.59540498416884,18,11,2014,1,0,4,410,5,6840,4754
19888,2014-11-18,253433.0,12.442858713085537,18,11,2014,1,0,4,410,8,6398,5463
16180,2014-11-18,192358.0,12.167118696792102,18,11,2014,1,0,4,410,7,6367,5078
21601,2014-11-18,262281.0,12.477175539786945,18,11,2014,1,0,4,410,752,6447,5463
18168,2014-11-18,145370.0,11.887044374395128,18,11,2014,1,0,4,410,6,6840,4762
18566,2014-11-18,216062.0,12.283325310806516,18,11,2014,1,0,4,410,4,6398,4754
15785,2014-11-18,133565.0,11.802351016678385,18,11,2014,1,0,4,410,10,6447,4762
21388,2014-11-18,164619.0,12.011395066526635,18,11,2014,1,0,4,410,784,6447,4754
24919,2014-11-18,122732.0,11.717766543194053,18,11,2014,1,0,4,410,764,6367,5257
12495,2014-11-18,82579.0,11.321522799440082,18,11,2014,1,0,4,410,3491,6840,5463
24228,2014-11-18,19306.0,9.868223003435816,18,11,2014,1,0,4,410,747,6840,5257
5528,2014-11-18,244009.0,12.404964487042092,18,11,2014,1,0,4,410,3482,6398,5257
19151,2014-11-18,199710.0,12.204626600510853,18,11,2014,1,0,4,410,8,6447,4754
7965,2014-11-18,79677.0,11.285748791541852,18,11,2014,1,0,4,410,3491,6367,5257
1045,2014-11-18,282857.0,12.552700283913843,18,11,2014,1,0,4,410,3552,6840,4754
8453,2014-11-18,210985.0,12.259547059545998,18,11,2014,1,0,4,410,3552,6367,4762
15424,2014-11-18,39281.0,10.578521677669146,18,11,2014,1,0,4,410,13,6398,4754
18338,2014-11-18,48865.0,10.796837137108716,18,11,2014,1,0,4,410,6,6398,4754
21740,2014-11-18,187454.0,12.141294095587993,18,11,2014,1,0,4,410,774,6840,5257
14634,2014-11-18,116771.0,11.66797859460999,18,11,2014,1,0,4,410,7,6447,4754
17972,2014-11-18,187336.0,12.140664412969908,18,11,2014,1,0,4,410,9,6398,5463
1455,2014-11-19,230248.0,12.346916611002802,19,11,2014,2,0,4,411,3482,6398,5463
23624,2014-11-19,188963.0,12.14931179970841,19,11,2014,2,0,4,411,759,6840,5078
9381,2014-11-19,230228.0,12.346829744746378,19,11,2014,2,0,4,411,3482,6447,4762
13374,2014-11-19,212841.0,12.268305385396095,19,11,2014,2,0,4,411,3493,6398,4762
17183,2014-11-19,53854.0,10.89405052878487,19,11,2014,2,0,4,411,3552,6447,5257
1498,2014-11-19,286760.0,12.56640439519744,19,11,2014,2,0,4,411,3482,6398,5463
2849,2014-11-19,286456.0,12.565343716612675,19,11,2014,2,0,4,411,3552,6840,4754
18242,2014-11-19,285467.0,12.561885217733266,19,11,2014,2,0,4,411,12,6447,4754
25869,2014-11-19,91499.0,11.424094251263613,19,11,2014,2,0,4,411,759,6447,738
4739,2014-11-19,92448.0,11.434412420099118,19,11,2014,2,0,4,411,3493,6398,4762
22105,2014-11-19,296433.0,12.599579875676948,19,11,2014,2,0,4,411,764,6447,4762
8184,2014-11-19,268673.0,12.501254027733506,19,11,2014,2,0,4,411,3491,6367,4754
2230,2014-11-19,113845.0,11.642601936926496,19,11,2014,2,0,4,411,3491,6367,5257
3114,2014-11-19,233970.0,12.36295245503575,19,11,2014,2,0,4,411,3491,6367,4762
23987,2014-11-19,67410.0,11.118563488331729,19,11,2014,2,0,4,411,747,6447,5257
24814,2014-11-19,132707.0,11.79590650486336,19,11,2014,2,0,4,411,784,6447,4762
18011,2014-11-19,241230.0,12.393510259623094,19,11,2014,2,0,4,411,10,6447,4762
2932,2014-11-19,49468.0,10.809101489746167,19,11,2014,2,0,4,411,3491,6367,5078
9291,2014-11-19,280674.0,12.54495269532698,19,11,2014,2,0,4,411,3552,6840,5257
1178,2014-11-19,27243.0,10.21258859236121,19,11,2014,2,0,4,411,3552,6840,5463
23874,2014-11-19,245428.0,12.41076297868603,19,11,2014,2,0,4,411,774,6447,4762
10522,2014-11-19,239092.0,12.384607876564486,19,11,2014,2,0,4,411,3493,6447,5078
12448,2014-11-19,53765.0,10.892396576112274,19,11,2014,2,0,4,411,3491,6367,5463
20026,2014-11-19,220690.0,12.30451881207486,19,11,2014,2,0,4,411,759,6840,5463
24018,2014-11-19,178309.0,12.091278887528093,19,11,2014,2,0,4,411,764,6367,5078
21928,2014-11-19,65152.0,11.084493629075336,19,11,2014,2,0,4,411,773,6367,4762
3160,2014-11-19,215084.0,12.278788577817249,19,11,2014,2,0,4,411,3491,6398,5257
25513,2014-11-19,210001.0,12.254872333463778,19,11,2014,2,0,4,411,784,6398,738
16423,2014-11-19,88700.0,11.39302644219128,19,11,2014,2,0,4,411,13,6840,5078
21577,2014-11-19,284500.0,12.558492047480836,19,11,2014,2,0,4,411,759,6398,4762
10148,2014-11-19,201771.0,12.214893626035952,19,11,2014,2,0,4,411,3491,6447,5257
1422,2014-11-19,7528.0,8.926517509850122,19,11,2014,2,0,4,411,3491,6367,5463
8323,2014-11-19,10402.0,9.249849505070896,19,11,2014,2,0,4,411,3491,6398,4754
644,2014-11-19,102247.0,11.53515651381155,19,11,2014,2,0,4,411,3493,6840,5463
417,2014-11-19,243279.0,12.401968322351246,19,11,2014,2,0,4,411,3491,6398,5078
11749,2014-11-19,279480.0,12.540689590733551,19,11,2014,2,0,4,411,3552,6367,5463
16849,2014-11-19,221589.0,12.30858410648325,19,11,2014,2,0,4,411,9,6398,4754
25670,2014-11-19,65233.0,11.085736084387904,19,11,2014,2,0,4,411,747,6367,738
19877,2014-11-19,148633.0,11.909242187248006,19,11,2014,2,0,4,411,9,6398,4762
3659,2014-11-19,5895.0,8.682029433869172,19,11,2014,2,0,4,411,3493,6367,5463
8436,2014-11-19,228570.0,12.33960216315294,19,11,2014,2,0,4,411,3482,6398,4754
24524,2014-11-19,89170.0,11.398311153600078,19,11,2014,2,0,4,411,764,6447,4754
13104,2014-11-19,114279.0,11.64640685634471,19,11,2014,2,0,4,411,3491,6447,4762
18404,2014-11-19,210262.0,12.256114407077115,19,11,2014,2,0,4,411,5,6447,5463
20656,2014-11-19,184683.0,12.126401535472358,19,11,2014,2,0,4,411,773,6840,4762
2132,2014-11-19,122584.0,11.716559945896211,19,11,2014,2,0,4,411,3552,6840,5257
9640,2014-11-19,299167.0,12.608760567491045,19,11,2014,2,0,4,411,3552,6398,5463
16342,2014-11-19,162575.0,11.998900863725662,19,11,2014,2,0,4,411,4,6367,4754
25590,2014-11-19,212290.0,12.265713253952423,19,11,2014,2,0,4,411,773,6367,738
20145,2014-11-19,230645.0,12.348639346542068,19,11,2014,2,0,4,411,784,6447,5463
6062,2014-11-20,246380.0,12.414634397278732,20,11,2014,3,0,4,412,3482,6447,5463
20753,2014-11-20,200344.0,12.207796159426447,20,11,2014,3,0,4,412,784,6367,5257
6637,2014-11-20,6266.0,8.743053050224676,20,11,2014,3,0,4,412,3482,6398,4754
8611,2014-11-20,9744.0,9.184509611941662,20,11,2014,3,0,4,412,3491,6398,5257
19834,2014-11-20,213026.0,12.2691741972215,20,11,2014,3,0,4,412,8,6840,5078
468,2014-11-20,193429.0,12.172670968896144,20,11,2014,3,0,4,412,3493,6840,5463
7929,2014-11-20,275491.0,12.526313869040967,20,11,2014,3,0,4,412,3493,6840,5257
461,2014-11-20,140584.0,11.853567567034384,20,11,2014,3,0,4,412,3552,6398,5078
4275,2014-11-20,5569.0,8.62515033292133,20,11,2014,3,0,4,412,3493,6840,5463
23450,2014-11-20,88700.0,11.39302644219128,20,11,2014,3,0,4,412,749,6840,5257
3115,2014-11-20,58087.0,10.969714381060085,20,11,2014,3,0,4,412,3552,6398,5257
2948,2014-11-20,143274.0,11.872521139419938,20,11,2014,3,0,4,412,3552,6447,4754
24987,2014-11-20,99052.0,11.5034103394015,20,11,2014,3,0,4,412,747,6840,4754
14141,2014-11-20,227784.0,12.336157480592778,20,11,2014,3,0,4,412,6,6840,4762
7298,2014-11-20,85957.0,11.36161408385013,20,11,2014,3,0,4,412,3491,6398,5078
24267,2014-11-20,14246.0,9.564301637217232,20,11,2014,3,0,4,412,784,6367,4754
22633,2014-11-20,155175.0,11.952315235598128,20,11,2014,3,0,4,412,747,6447,5463
1696,2014-11-20,123927.0,11.7274560307862,20,11,2014,3,0,4,412,3493,6447,5078
18470,2014-11-20,172905.0,12.060503373209242,20,11,2014,3,0,4,412,4,6447,5463
25552,2014-11-20,89880.0,11.406241852183078,20,11,2014,3,0,4,412,764,6840,738
12629,2014-11-20,83161.0,11.328545791706802,20,11,2014,3,0,4,412,3491,6840,5463
21591,2014-11-20,184718.0,12.126591030414763,20,11,2014,3,0,4,412,749,6840,4762
6116,2014-11-20,66493.0,11.104866997009465,20,11,2014,3,0,4,412,3482,6367,5463
21011,2014-11-20,94062.0,11.451720049525822,20,11,2014,3,0,4,412,759,6367,4762
24136,2014-11-20,34258.0,10.441704582894031,20,11,2014,3,0,4,412,764,6398,4762
10809,2014-11-20,291118.0,12.581487397270523,20,11,2014,3,0,4,412,3482,6398,5257
25514,2014-11-20,291125.0,12.581511442131363,20,11,2014,3,0,4,412,764,6447,738
9499,2014-11-20,253425.0,12.44282714618343,20,11,2014,3,0,4,412,3552,6840,4754
11230,2014-11-20,288789.0,12.573455059362532,20,11,2014,3,0,4,412,3491,6398,5257
6820,2014-11-20,149365.0,11.91415494880672,20,11,2014,3,0,4,412,3493,6398,4754
20082,2014-11-20,263844.0,12.48311708849318,20,11,2014,3,0,4,412,764,6398,5257
21715,2014-11-20,114286.0,11.64646810753147,20,11,2014,3,0,4,412,784,6367,5463
25455,2014-11-20,186838.0,12.138002562428738,20,11,2014,3,0,4,412,747,6367,738
21460,2014-11-20,257193.0,12.457585942924196,20,11,2014,3,0,4,412,747,6398,4754
12357,2014-11-20,240997.0,12.39254391368317,20,11,2014,3,0,4,412,3552,6367,5257
16696,2014-11-20,3825.59,8.249729346161542,20,11,2014,3,0,4,412,10,6840,5257
11667,2014-11-20,23184.0,10.05126079682556,20,11,2014,3,0,4,412,3491,6367,4754
11072,2014-11-20,81903.0,11.313303108697363,20,11,2014,3,0,4,412,3493,6367,5463
9084,2014-11-20,74619.0,11.220163846775147,20,11,2014,3,0,4,412,3552,6840,5078
5687,2014-11-20,37579.0,10.534227272967456,20,11,2014,3,0,4,412,3482,6367,4762
12018,2014-11-20,271792.0,12.512796026136485,20,11,2014,3,0,4,412,3552,6447,5463
4703,2014-11-20,129210.0,11.769202006025376,20,11,2014,3,0,4,412,3493,6447,5463
1096,2014-11-20,299152.0,12.608710427181732,20,11,2014,3,0,4,412,3552,6840,5078
13400,2014-11-21,49942.0,10.818637634116012,21,11,2014,4,0,4,413,3491,6367,5463
16982,2014-11-21,25865.0,10.16068464397519,21,11,2014,4,0,4,413,10,6367,4762
21439,2014-11-21,219884.0,12.30085996139224,21,11,2014,4,0,4,413,774,6398,4762
21672,2014-11-21,152314.0,11.933706023856168,21,11,2014,4,0,4,413,749,6367,4754
25664,2014-11-21,288627.0,12.572893940712785,21,11,2014,4,0,4,413,774,6367,738
19354,2014-11-21,271819.0,12.512895361509338,21,11,2014,4,0,4,413,3,6367,5078
16207,2014-11-21,298259.0,12.605720868316771,21,11,2014,4,0,4,413,11,6840,4754
836,2014-11-21,271600.0,12.512089356545026,21,11,2014,4,0,4,413,3552,6840,5078
21101,2014-11-21,93681.0,11.447661347317831,21,11,2014,4,0,4,413,784,6367,5257
18495,2014-11-21,190623.0,12.158058180428414,21,11,2014,4,0,4,413,9,6447,5463
24982,2014-11-21,86353.0,11.36621040560559,21,11,2014,4,0,4,413,784,6447,4762
18331,2014-11-21,245537.0,12.411207000389284,21,11,2014,4,0,4,413,6,6447,4762
8131,2014-11-21,228769.0,12.340472411009827,21,11,2014,4,0,4,413,3482,6840,4754
17537,2014-11-21,137779.0,11.833413489147189,21,11,2014,4,0,4,413,3,6367,4754
1036,2014-11-21,297242.0,12.602305265074731,21,11,2014,4,0,4,413,3552,6840,4754
24204,2014-11-21,210018.0,12.254953281797356,21,11,2014,4,0,4,413,774,6447,5463
12898,2014-11-21,96354.0,11.475794566632022,21,11,2014,4,0,4,413,3482,6447,4754
12895,2014-11-21,182994.0,12.117214109045925,21,11,2014,4,0,4,413,3491,6367,4754
19227,2014-11-21,151440.0,11.927951389136627,21,11,2014,4,0,4,413,6,6398,5257
3232,2014-11-21,69389.0,11.147498043893597,21,11,2014,4,0,4,413,3491,6447,4762
18600,2014-11-21,13463.0,9.507774735870642,21,11,2014,4,0,4,413,6,6447,5463
25310,2014-11-21,13593.0,9.517383797906584,21,11,2014,4,0,4,413,747,6398,5078
