index,City,Date,Card Type,Exp Type,Gender,Amount,Amount_log
18429,"Asansol, India",1-Jun-14,Platinum,Bills,M,270715.0,12.508825579877126
18430,"Lal Gopalganj Nindaura, India",2-Feb-14,Signature,Bills,F,163096.0,12.002100394816397
18431,"Supaul, India",11-Oct-13,Signature,Food,M,272044.0,12.513722772770723
18432,"Nagaon, India",28-Feb-14,Gold,Food,M,127238.0,11.753822486668412
18433,"Mihijam, India",18-Apr-14,Platinum,Grocery,M,199457.0,12.20335896683249
18434,"Vyara, India",7-Mar-14,Silver,Grocery,M,137132.0,11.828706536805575
18435,"Washim, India",13-May-14,Signature,Entertainment,F,228512.0,12.339348380477057
18436,"Shegaon, India",30-Sep-14,Platinum,Bills,M,247702.0,12.41998572682922
18437,"Varkala, India",22-Jul-14,Platinum,Grocery,M,59902.0,11.00048186632186
18438,"Palladam, India",3-Mar-14,Signature,Fuel,M,141896.0,11.862856721275598
18439,"Suryapet, India",26-Jun-14,Silver,Fuel,F,245453.0,12.410864835951495
18440,"Pinjore, India",27-Feb-14,Signature,Fuel,M,146715.0,11.896254024305133
18441,"Naugachhia, India",5-Feb-14,Silver,Bills,F,92144.0,11.431118702266138
18442,"Seohara, India",12-Feb-15,Signature,Entertainment,F,244219.0,12.405824737387013
18443,"Ranavav, India",12-Feb-15,Signature,Grocery,M,163118.0,12.00223527477344
18444,"Ozar, India",9-May-15,Silver,Bills,M,58339.0,10.974043243421713
18445,"Tikamgarh, India",9-Jun-14,Signature,Entertainment,F,271229.0,12.510722448399521
18446,"Erode, India",5-Jun-14,Silver,Bills,M,3825.59,8.249729346161542
18447,"Yellandu, India",11-May-14,Platinum,Bills,F,243299.0,12.402050528771614
18448,"Jagtial, India",5-Jan-15,Gold,Fuel,F,207474.0,12.242766129466649
18449,"Ranchi, India",9-Jan-15,Platinum,Fuel,F,26075.0,10.16877063004443
18450,"Kyathampalle, India",3-Dec-14,Gold,Grocery,M,133995.0,11.805565227741237
18451,"Tenali, India",31-Jan-14,Platinum,Grocery,M,60374.0,11.008330390954875
18452,"Bhadrak, India",1-Mar-14,Platinum,Entertainment,M,273877.0,12.520438030740102
18453,"Pandua, India",3-Dec-13,Signature,Grocery,M,95168.0,11.463409537498313
18454,"Seoni-Malwa, India",19-Apr-14,Signature,Entertainment,M,258996.0,12.464571757603009
18455,"Mandsaur, India",30-Sep-14,Platinum,Food,F,265785.0,12.490446752692767
18456,"Mahnar Bazar, India",26-Jan-15,Signature,Food,M,201957.0,12.215815033972738
18457,"Salem, India",28-Nov-13,Silver,Bills,M,293178.0,12.58853862296434
18458,"Nagari, India",18-Dec-13,Signature,Food,M,278831.0,12.538364728900424
18459,"Lumding, India",11-Sep-14,Signature,Grocery,F,180282.0,12.102283117447136
18460,"Siruguppa, India",14-Apr-14,Gold,Fuel,F,56016.0,10.933410495077375
18461,"Vapi, India",20-Oct-14,Gold,Entertainment,F,100872.0,11.521617578857734
18462,"Memari, India",25-Mar-14,Silver,Fuel,M,190239.0,12.156041711924608
18463,"Ranavav, India",13-Feb-14,Silver,Food,F,9454.0,9.154298981092557
18464,"Mohali, India",17-Oct-13,Signature,Food,M,36680.0,10.510014188812299
18465,"Shahpura, India",15-Jul-14,Signature,Food,M,17765.0,9.785041797329646
18466,"Kharar, India",18-Mar-15,Signature,Grocery,M,170770.0,12.048078756693618
18467,"Neyyattinkara, India",30-Aug-14,Gold,Fuel,F,17942.0,9.794955345712667
18468,"Panruti, India",7-Jan-15,Platinum,Bills,F,238846.0,12.383578458555013
18469,"Byasanagar, India",1-Dec-13,Gold,Food,F,94864.0,11.460210107298234
18470,"Narsipatnam, India",20-Nov-14,Signature,Food,M,172905.0,12.060503373209242
18471,"Kaithal, India",16-Oct-13,Silver,Food,F,75990.0,11.23837019120351
18472,"Bankura, India",5-Sep-14,Signature,Entertainment,F,28014.0,10.240495359999384
18473,"Pathri, India",27-Nov-14,Gold,Bills,F,143025.0,11.87078171089694
18474,"Sohna, India",19-Dec-13,Platinum,Bills,F,233499.0,12.360937356091089
18475,"Panvel, India",17-Sep-14,Silver,Entertainment,M,98909.0,11.501965624733886
18476,"Shahade, India",29-Jan-15,Platinum,Fuel,M,165729.0,12.01811523711759
18477,"Nokha, India",5-May-14,Gold,Entertainment,F,208061.0,12.245591391190432
18478,"Kunnamkulam, India",20-Jun-14,Signature,Entertainment,M,75526.0,11.232245487201833
18479,"Sardhana, India",5-May-14,Platinum,Entertainment,M,294740.0,12.59385228358229
18480,"Ottappalam, India",11-Dec-13,Gold,Entertainment,F,169961.0,12.043330161634211
18481,"Mattannur, India",20-Mar-15,Signature,Bills,M,152513.0,11.935011674094628
18482,"Masaurhi, India",14-May-14,Platinum,Bills,M,68966.0,11.141383408306623
18483,"Nanjikottai, India",22-Mar-15,Silver,Bills,F,4071.0,8.311889558230359
18484,"Nagaur, India",22-Jan-14,Gold,Entertainment,F,198367.0,12.197879170501645
18485,"Mira-Bhayandar, India",10-May-15,Silver,Bills,F,289269.0,12.575115787004371
18486,"Sirsa, India",10-Mar-15,Platinum,Food,M,280655.0,12.544884999083562
18487,"Proddatur, India",6-Aug-14,Silver,Grocery,M,205091.0,12.231213937936506
18488,"Mangrol, India",4-May-14,Gold,Entertainment,M,88605.0,11.391954854390564
18489,"Seoni, India",8-Jan-14,Signature,Food,M,275800.0,12.527434870150573
18490,"Anand, India",6-Sep-14,Silver,Grocery,M,86276.0,11.36531832938398
18491,"Akot, India",2-Feb-14,Gold,Grocery,F,42271.0,10.651880207322051
18492,"Makhdumpur, India",25-Jun-14,Gold,Entertainment,M,182619.0,12.11516277017033
18493,"Nashik, India",15-Apr-14,Silver,Food,M,133637.0,11.80288993077954
18494,"Maihar, India",9-Jan-15,Platinum,Entertainment,M,232611.0,12.357127108449617
18495,"Talaja, India",21-Nov-14,Signature,Food,F,190623.0,12.158058180428414
18496,"Santipur, India",3-May-15,Gold,Fuel,M,166527.0,12.022918742432122
18497,"Mandvi, India",19-May-15,Silver,Entertainment,F,265618.0,12.489818230170407
18498,"Baripada Town, India",1-May-14,Signature,Food,M,273226.0,12.518058230492464
18499,"Rajahmundry, India",14-Apr-15,Gold,Bills,M,242752.0,12.399799744470617
18500,"Kharar, India",28-Apr-15,Silver,Food,M,277715.0,12.534354287767663
18501,"Pratapgarh, India",2-Jul-14,Silver,Fuel,M,172612.0,12.058807373451009
18502,"Pilani, India",17-Oct-14,Platinum,Entertainment,M,180392.0,12.102893083197063
18503,"Gurgaon, India",12-Nov-14,Platinum,Fuel,F,105380.0,11.565337633184944
18504,"Sarangpur, India",5-Mar-14,Signature,Bills,M,271522.0,12.511802129316855
18505,"Maddur, India",10-Oct-14,Platinum,Food,F,76082.0,11.2395801286185
18506,"Makhdumpur, India",16-Jan-15,Silver,Bills,F,176899.0,12.083339880147877
18507,"Jhansi, India",26-Jan-14,Gold,Entertainment,F,262261.0,12.477099283076317
18508,"Zaidpur, India",12-Dec-13,Silver,Bills,F,154299.0,11.946654038351252
18509,"Tindivanam, India",8-Apr-15,Platinum,Grocery,F,288711.0,12.57318493042627
18510,"Cuttack, India",1-Oct-14,Silver,Food,M,267403.0,12.496515902401224
18511,"Fatehpur Sikri, India",22-Mar-14,Gold,Fuel,M,77693.0,11.260533313296895
18512,"Ramdurg, India",12-Jan-15,Signature,Entertainment,M,199825.0,12.20520226686053
18513,"Paschim Punropara, India",23-Nov-13,Gold,Bills,M,185074.0,12.128516427311299
18514,"Allahabad, India",16-Nov-13,Silver,Grocery,F,243550.0,12.403081645159332
18515,"Pipar City, India",16-Mar-15,Platinum,Fuel,F,169365.0,12.039817332672941
18516,"Sugauli, India",25-Jul-14,Gold,Grocery,F,20621.0,9.93411374607789
18517,"Narkatiaganj, India",24-Nov-14,Silver,Fuel,M,288884.0,12.573783964026422
18518,"Sira, India",9-Oct-14,Signature,Bills,F,170959.0,12.049184889993029
18519,"Pihani, India",8-Mar-14,Silver,Grocery,F,138905.0,11.841552724353768
18520,"Pali, India",12-Feb-15,Silver,Entertainment,M,184291.0,12.12427673522799
18521,"Washim, India",23-Nov-14,Signature,Fuel,F,163658.0,12.005540273834182
18522,"Nellore, India",7-Apr-15,Gold,Bills,F,187935.0,12.143856758322245
18523,"Erode, India",12-Apr-15,Gold,Food,M,143163.0,11.871746105255204
18524,"Baharampur, India",17-Apr-14,Silver,Food,M,128331.0,11.762375934937449
18525,"Kapurthala, India",26-Apr-15,Silver,Food,F,165061.0,12.014076439879277
18526,"Karjat, India",6-Oct-14,Signature,Entertainment,F,166644.0,12.023621080285487
18527,"Shamli, India",7-Jan-14,Platinum,Bills,F,108448.0,11.594035295373413
18528,"Ramganj Mandi, India",29-Oct-14,Gold,Food,M,210864.0,12.258973397265626
18529,"Nagda, India",10-Apr-14,Platinum,Entertainment,F,251481.0,12.435126695384094
18530,"Sihora, India",16-Feb-15,Platinum,Fuel,F,22418.0,10.0176640925984
18531,"Murtijapur, India",14-Dec-14,Signature,Entertainment,M,264055.0,12.483916480846052
18532,"Solan, India",4-Nov-13,Signature,Grocery,M,215207.0,12.279360281299994
18533,"Malegaon, India",8-Feb-15,Platinum,Food,M,268615.0,12.501038129428213
18534,"Naugachhia, India",12-Mar-15,Silver,Food,M,224174.0,12.320182275820247
18535,"Pilani, India",9-Feb-14,Gold,Grocery,F,282930.0,12.552958330642943
18536,"Shahabad Hardoi, India",27-Oct-14,Signature,Grocery,M,239419.0,12.385974610805361
18537,"Faridabad, India",12-Nov-14,Signature,Fuel,F,210589.0,12.257668394173825
18538,"Paithan, India",27-Dec-13,Gold,Food,M,96745.0,11.479844266368104
18539,"Amalapuram, India",7-Nov-13,Signature,Grocery,M,203578.0,12.223809414920389
18540,"Dehradun, India",2-Sep-14,Gold,Bills,F,42004.0,10.645543937798948
18541,"Bathinda, India",25-Apr-14,Platinum,Entertainment,F,279300.0,12.540045332306379
18542,"Marmagao, India",17-Apr-15,Signature,Bills,M,63453.0,11.058070512920654
18543,"Gobindgarh, India",14-Jun-14,Platinum,Fuel,M,290353.0,12.578856147181968
18544,"Thanesar, India",8-Jul-14,Silver,Fuel,M,248150.0,12.42179271082814
18545,"Paramakudi, India",28-Jan-15,Silver,Grocery,F,6490.0,8.778171881033469
18546,"Meerut, India",7-Jan-14,Silver,Entertainment,F,168354.0,12.033830124177884
18547,"Fatehpur Sikri, India",24-Sep-14,Platinum,Grocery,M,259593.0,12.466874151064236
18548,"Sarni, India",13-May-15,Platinum,Food,F,37882.0,10.542257741629742
18549,"Dharmanagar, India",18-Jan-15,Gold,Grocery,M,44336.0,10.699574821882683
18550,"Muzaffarpur, India",4-Dec-13,Gold,Food,M,100546.0,11.518380558853163
18551,"Puranpur, India",8-Aug-14,Silver,Food,M,292821.0,12.587320194858702
18552,"Oddanchatram, India",25-Feb-15,Silver,Entertainment,F,50142.0,10.82263420239148
18553,"Thiruvananthapuram, India",23-Feb-15,Gold,Bills,M,280203.0,12.543273188300637
18554,"Maddur, India",6-Jan-14,Platinum,Food,M,204715.0,12.229378931760408
18555,"Phulabani, India",16-Jan-15,Gold,Entertainment,F,242571.0,12.399053852507945
18556,"Madanapalle, India",20-Jan-14,Platinum,Bills,F,109860.0,11.606971209349267
18557,"Tiptur, India",12-Dec-13,Signature,Fuel,M,93225.0,11.44278193172588
18558,"Jhumri Tilaiya, India",29-Jun-14,Signature,Bills,F,152492.0,11.934873972336746
18559,"Amreli, India",26-Nov-13,Gold,Entertainment,F,51482.0,10.849006935070413
18560,"Shirdi, India",22-Apr-14,Signature,Grocery,M,68360.0,11.132557765560216
18561,"Silchar, India",25-Jun-14,Platinum,Bills,M,151390.0,11.927621173040215
18562,"Fatehabad, India",22-Apr-14,Gold,Fuel,F,86528.0,11.368234896848463
18563,"Ludhiana, India",9-Dec-14,Gold,Grocery,F,71590.0,11.178724646724019
18564,"Padrauna, India",10-Sep-14,Platinum,Fuel,F,240739.0,12.391472791933726
18565,"Rahuri, India",6-Dec-14,Gold,Fuel,M,15642.0,9.657778811561771
18566,"Sonamukhi, India",18-Nov-14,Platinum,Grocery,F,216062.0,12.283325310806516
18567,"Pathanamthitta, India",8-Oct-14,Silver,Grocery,F,3825.59,8.249729346161542
18568,"Shegaon, India",12-Apr-14,Platinum,Food,M,191762.0,12.164015513541585
18569,"Sheopur, India",10-Dec-14,Signature,Fuel,F,232425.0,12.356327173777963
18570,"Aruppukkottai, India",22-Apr-15,Gold,Entertainment,F,280721.0,12.545120134768622
18571,"Mahidpur, India",28-Feb-15,Signature,Entertainment,M,69102.0,11.14335342415343
18572,"Sihor, India",6-Jun-14,Gold,Grocery,M,108311.0,11.592771230174947
18573,"Warora, India",1-Mar-14,Platinum,Grocery,F,9357.0,9.143986871426161
18574,"Vizianagaram, India",31-May-14,Silver,Bills,M,197453.0,12.193260924802837
18575,"Kohima, India",8-Mar-14,Gold,Grocery,F,161461.0,11.992025099841197
18576,"Amalner, India",26-May-15,Signature,Entertainment,F,280729.0,12.54514863230715
18577,"Bhabua, India",17-Jan-15,Platinum,Bills,F,15175.0,9.62747051161485
18578,"Nilanga, India",20-Dec-14,Platinum,Fuel,F,90461.0,11.412685152006974
18579,"Raigarh, India",17-Mar-14,Gold,Grocery,F,176877.0,12.083215508366543
18580,"Sultanganj, India",6-Oct-14,Gold,Grocery,F,210933.0,12.259300567318736
18581,"Udaipurwati, India",3-Dec-14,Gold,Grocery,M,291222.0,12.581844575702117
18582,"Gadwal, India",10-Dec-13,Gold,Bills,M,295623.0,12.596843655558766
18583,"Bengaluru, India",16-Nov-13,Platinum,Fuel,M,191027.0,12.160175293143137
18584,"Nagpur, India",20-Jun-14,Platinum,Fuel,F,85921.0,11.361195186939186
18585,"Nagaur, India",11-Dec-14,Platinum,Grocery,M,213161.0,12.269807718990084
18586,"Ladnu, India",27-May-14,Silver,Grocery,F,245422.0,12.410738531398456
18587,"Belagavi, India",2-Jul-14,Gold,Fuel,M,43260.0,10.675006815282412
18588,"Neem-Ka-Thana, India",15-Feb-15,Platinum,Entertainment,M,189204.0,12.150586362312037
18589,"Kancheepuram, India",21-Aug-14,Silver,Bills,F,87485.0,11.37923405954434
18590,"Mancherial, India",16-Feb-15,Silver,Grocery,F,239254.0,12.385285207738415
18591,"Kalyan-Dombivali, India",1-Jan-15,Platinum,Food,F,288119.0,12.571132339003299
18592,"Unjha, India",22-Apr-15,Platinum,Entertainment,M,9616.0,9.171287644712482
18593,"Hubli-Dharwad, India",2-Nov-14,Platinum,Entertainment,M,226720.0,12.331475465641669
18594,"Sangli, India",20-Oct-14,Silver,Bills,M,172506.0,12.058193094340362
18595,"Puliyankudi, India",16-Oct-13,Signature,Food,F,55539.0,10.92485876086079
18596,"Nandivaram-Guduvancheri, India",11-Sep-14,Platinum,Bills,M,137477.0,11.831219183287397
18597,"Kyathampalle, India",1-Aug-14,Platinum,Food,M,245090.0,12.409384849135776
18598,"Porsa, India",7-Jan-14,Gold,Bills,F,69113.0,11.143512594154561
18599,"Taranagar, India",24-Jan-15,Signature,Bills,M,51904.0,10.857170403627347
18600,"Kasaragod, India",21-Nov-14,Signature,Food,F,13463.0,9.507774735870642
18601,"Bhilai Nagar, India",21-Mar-14,Signature,Food,F,19640.0,9.8853744971092
18602,"Alipurduar, India",7-Jan-14,Silver,Food,F,245874.0,12.41257855569136
18603,"Uchgaon, India",31-Dec-13,Platinum,Food,F,163246.0,12.003019670247006
18604,"Rudrapur, India",3-May-14,Gold,Entertainment,M,85589.0,11.357323732875656
18605,"Sendhwa, India",28-Jan-15,Signature,Bills,M,190901.0,12.159515486348324
18606,"Rae Bareli, India",19-Feb-14,Platinum,Fuel,F,208062.0,12.245596197438555
18607,"Jhumri Tilaiya, India",25-Dec-14,Gold,Food,M,98813.0,11.500994574102263
18608,"Shivamogga, India",9-Feb-15,Silver,Food,F,258577.0,12.462952668228397
18609,"Bhainsa, India",19-Mar-15,Platinum,Food,F,283696.0,12.55566204619045
18610,"Tiptur, India",7-Dec-14,Signature,Entertainment,M,150101.0,11.91907034198315
18611,"Neyveli (TS), India",2-Jun-14,Silver,Bills,M,92256.0,11.432333439782782
18612,"Gangarampur, India",18-Feb-14,Silver,Bills,M,288520.0,12.572523152575833
18613,"Shahdol, India",31-Dec-14,Platinum,Bills,M,41196.0,10.626120717152457
18614,"Solapur, India",1-Aug-14,Signature,Food,M,63296.0,11.055593213644238
18615,"Habra, India",8-May-14,Gold,Food,M,8487.0,9.046408680293819
18616,"Lingsugur, India",16-Dec-13,Signature,Food,F,13436.0,9.50576737487541
18617,"Tiruchendur, India",12-May-15,Silver,Food,F,150995.0,11.925008625379968
18618,"Sujangarh, India",30-Jan-14,Gold,Food,M,277508.0,12.533608644075139
18619,"Muktsar, India",25-Jan-14,Signature,Food,F,70389.0,11.161806486602178
18620,"Ashok Nagar, India",22-Jul-14,Gold,Bills,M,110491.0,11.612698399129023
18621,"Revelganj, India",9-Nov-14,Silver,Bills,M,67951.0,11.126556852553053
18622,"Suratgarh, India",14-Dec-14,Signature,Grocery,F,232602.0,12.357088416661945
18623,"Margao, India",1-Nov-14,Signature,Bills,M,296023.0,12.598195811100386
18624,"Srinagar, India",13-May-14,Silver,Bills,F,153289.0,11.940086831160153
18625,"Udaipur, India",23-Mar-15,Platinum,Grocery,M,66129.0,11.099377780668709
18626,"Kandukur, India",7-Feb-15,Platinum,Grocery,M,193474.0,12.172903584138659
18627,"Parli, India",28-Oct-14,Silver,Food,M,172383.0,12.05747982548026
18628,"Pali, India",13-Mar-14,Gold,Food,F,219117.0,12.297365676476538
18629,"Margao, India",28-Aug-14,Platinum,Bills,F,202302.0,12.217521852507078
18630,"Rewari, India",24-Apr-15,Signature,Entertainment,F,289931.0,12.577401691708657
18631,"Jodhpur, India",19-May-14,Gold,Fuel,M,99491.0,11.50783251790422
18632,"Savanur, India",5-Jun-14,Signature,Entertainment,M,75323.0,11.229554088105532
18633,"Wadgaon Road, India",4-Dec-13,Gold,Grocery,M,159257.0,11.978280807651457
18634,"Talaja, India",28-Mar-14,Gold,Entertainment,F,87278.0,11.376865163062764
18635,"Sanduru, India",5-Dec-14,Platinum,Food,F,8361.0,9.03145291191651
18636,"Ponnur, India",28-Oct-13,Silver,Food,F,167546.0,12.029019187902204
18637,"Mandvi, India",21-Feb-14,Platinum,Entertainment,M,145528.0,11.88813065844832
18638,"Karimnagar, India",12-May-15,Signature,Food,M,241786.0,12.395812452276664
18639,"Nepanagar, India",15-Dec-13,Gold,Fuel,M,17352.0,9.761520681090504
18640,"Khammam, India",1-Oct-14,Gold,Fuel,F,246978.0,12.417058591752774
18641,"Jodhpur, India",14-Jan-14,Platinum,Entertainment,M,94805.0,11.459587977379554
18642,"Sircilla, India",4-Jan-15,Signature,Bills,M,187463.0,12.141342105958243
18643,"Parbhani, India",26-May-14,Signature,Fuel,F,116856.0,11.668706244034937
18644,"Muddebihal, India",19-Feb-15,Gold,Entertainment,F,259744.0,12.467455659498052
18645,"Khammam, India",9-Nov-14,Silver,Bills,M,237602.0,12.378356492653543
18646,"Soro, India",6-Sep-14,Gold,Fuel,M,118917.0,11.686189458941682
18647,"Amreli, India",6-Jan-14,Signature,Food,M,29967.0,10.30788542468387
18648,"Soron, India",27-Dec-13,Signature,Fuel,M,16628.0,9.718903438087914
18649,"Mahnar Bazar, India",12-Oct-14,Silver,Entertainment,M,65851.0,11.095165078767913
18650,"Sindhnur, India",30-Sep-14,Gold,Grocery,F,155780.0,11.956206453762618
18651,"Bhagalpur, India",1-May-14,Signature,Food,F,144366.0,11.880113947467523
18652,"Narwana, India",9-Jan-14,Gold,Fuel,F,28344.0,10.252205926758403
18653,"Khair, India",14-Feb-15,Signature,Bills,M,74535.0,11.219037509130262
18654,"Muvattupuzha, India",20-Jul-14,Signature,Fuel,M,17272.0,9.756899867693285
18655,"Sikar, India",11-Oct-14,Platinum,Bills,F,4713.0,8.458292083496076
18656,"Gudur, India",16-Jul-14,Signature,Entertainment,M,178498.0,12.092338277945242
18657,"Nagpur, India",1-Nov-13,Platinum,Bills,M,107482.0,11.585087974509596
18658,"Rishikesh, India",8-Oct-14,Gold,Food,F,73613.0,11.206590504019237
18659,"Ramgarh, India",28-Mar-15,Silver,Bills,M,124796.0,11.734443696166997
18660,"Aizawl, India",18-Jan-14,Silver,Fuel,M,241529.0,12.394748967962137
18661,"Medininagar (Daltonganj), India",27-Apr-14,Gold,Grocery,F,198677.0,12.199440702732126
18662,"Nizamabad, India",1-Jan-15,Silver,Fuel,F,252126.0,12.437688207798178
18663,"Bongaigaon City, India",19-Feb-14,Silver,Food,M,205981.0,12.235544065313206
18664,"Mandla, India",17-Feb-14,Silver,Bills,M,34747.0,10.45587729537981
18665,"Kapurthala, India",2-Jan-15,Platinum,Food,F,253163.0,12.441792779048823
18666,"Bhiwani, India",18-May-15,Platinum,Entertainment,F,98053.0,11.493273626304871
18667,"Naihati, India",23-Mar-14,Silver,Food,F,135914.0,11.819784969324271
18668,"Naharlagun, India",3-Jan-15,Platinum,Bills,M,197578.0,12.19389378334464
18669,"Lunglei, India",21-Dec-13,Silver,Entertainment,F,273755.0,12.519992477680875
18670,"Raghunathganj, India",20-Feb-15,Silver,Fuel,F,80906.0,11.301055625879394
18671,"Munger, India",17-May-15,Signature,Fuel,F,96116.0,11.473321478377065
18672,"Kamareddy, India",6-Feb-15,Silver,Grocery,F,149973.0,11.9182172247211
18673,"Simdega, India",19-Feb-15,Platinum,Fuel,M,72061.0,11.185282138565835
18674,"Vijayapura, India",6-Feb-14,Gold,Bills,M,162677.0,11.999528065871331
18675,"Padra, India",5-Feb-14,Platinum,Fuel,M,279290.0,12.5400095279984
18676,"Nashik, India",24-Nov-14,Gold,Bills,F,24459.0,10.104794409241164
18677,"Nohar, India",16-Mar-14,Signature,Bills,M,293685.0,12.590266448362454
18678,"Nautanwa, India",15-Oct-13,Signature,Food,M,137672.0,11.832636587059485
18679,"Lucknow, India",6-Dec-14,Platinum,Grocery,F,60115.0,11.004031308053985
18680,"Orai, India",25-Sep-14,Signature,Grocery,F,249770.0,12.428299777060015
18681,"Vyara, India",1-Mar-14,Platinum,Bills,F,81927.0,11.313596091755274
18682,"Visnagar, India",18-Feb-14,Signature,Entertainment,M,16795.0,9.728896041804084
18683,"Sojat, India",10-Dec-13,Silver,Entertainment,F,63662.0,11.061358825079159
18684,"Pudukkottai, India",9-Dec-14,Silver,Fuel,M,156947.0,11.963669819277152
18685,"Machilipatnam, India",30-Sep-14,Signature,Food,F,42075.0,10.647232785859165
18686,"Unjha, India",13-Mar-15,Signature,Grocery,M,6546.0,8.786762208441091
18687,"Laharpur, India",10-Nov-14,Signature,Bills,F,38840.0,10.567231668726757
18688,"Surat, India",25-Oct-13,Platinum,Bills,F,153917.0,11.94417527205212
18689,"Mandideep, India",18-Sep-14,Gold,Grocery,M,192681.0,12.168796440594791
18690,"Nawanshahr, India",9-Aug-14,Gold,Food,F,243913.0,12.404570983130668
18691,"Sankarankoil, India",11-Mar-14,Platinum,Food,F,207312.0,12.241985007504407
18692,"Nahan, India",20-May-14,Signature,Entertainment,M,274355.0,12.522181812122227
18693,"Rudauli, India",14-Apr-15,Silver,Food,M,241627.0,12.395154632367337
18694,"Jatani, India",19-Jun-14,Signature,Fuel,M,147886.0,11.904203747607847
18695,"Shahpur, India",24-Dec-14,Silver,Bills,F,80800.0,11.299744620670225
18696,"Mysore, India",7-Aug-14,Silver,Grocery,F,224278.0,12.320646091515345
18697,"Nawanshahr, India",24-Jul-14,Signature,Entertainment,F,178266.0,12.091037705397959
18698,"Satana, India",7-Nov-13,Silver,Food,M,59950.0,11.00128284088368
18699,"Radhanpur, India",17-Dec-14,Platinum,Entertainment,M,139029.0,11.84244501616359
18700,"Sainthia, India",7-Apr-15,Silver,Bills,F,101015.0,11.523034199118516
18701,"Jaggaiahpet, India",17-Jun-14,Gold,Grocery,M,27516.0,10.222559274477174
18702,"Jamui, India",7-Jun-14,Signature,Food,M,87611.0,11.380673253844087
18703,"Panvel, India",17-Dec-13,Silver,Bills,M,262749.0,12.478958288739198
18704,"Diphu, India",23-Apr-14,Gold,Fuel,F,140817.0,11.855223555444217
18705,"Ramnagar, India",12-Jul-14,Signature,Bills,F,267207.0,12.495782660316191
18706,"Port Blair, India",1-May-14,Gold,Food,M,163550.0,12.004880147285961
18707,"Santipur, India",28-Feb-15,Gold,Grocery,M,278102.0,12.535746827650387
18708,"Anakapalle, India",5-May-14,Gold,Bills,F,66672.0,11.10755535234985
18709,"Bhadrak, India",6-Jan-14,Platinum,Grocery,M,118538.0,11.682997299335266
18710,"Lunglei, India",29-Apr-15,Signature,Grocery,M,205161.0,12.231555189944674
18711,"Mankachar, India",6-Dec-13,Platinum,Entertainment,F,259856.0,12.467886758692183
18712,"Sambalpur, India",2-Dec-13,Silver,Grocery,F,162892.0,12.000848822518908
18713,"Memari, India",16-Nov-14,Signature,Grocery,F,43265.0,10.675122386144814
18714,"Kurnool, India",28-Feb-15,Silver,Entertainment,F,59642.0,10.996132069424446
18715,"Vrindavan, India",19-Jun-14,Silver,Food,M,169673.0,12.041634227934436
18716,"Periyasemur, India",6-Nov-14,Gold,Food,M,41573.0,10.635230250855436
18717,"Sangamner, India",7-Aug-14,Gold,Fuel,M,142545.0,11.86742003361741
18718,"Uchgaon, India",30-Mar-14,Signature,Grocery,F,6576.0,8.79133399330135
18719,"Korba, India",2-Sep-14,Platinum,Fuel,M,89929.0,11.406786868908561
18720,"Ujhani, India",12-Oct-13,Signature,Food,F,188360.0,12.146115613326197
18721,"Ludhiana, India",5-Jun-14,Silver,Grocery,M,109936.0,11.607662753430914
18722,"Masaurhi, India",1-Sep-14,Signature,Food,M,244251.0,12.405955758203133
18723,"Karur, India",7-Feb-15,Gold,Food,M,42075.0,10.647232785859165
18724,"Tanda, India",7-Apr-15,Silver,Fuel,M,14125.0,9.555772349968867
18725,"Yamunanagar, India",15-May-14,Gold,Bills,M,40985.0,10.620985823959904
18726,"Ladwa, India",27-Mar-14,Silver,Food,M,284102.0,12.557092127448618
18727,"Pattukkottai, India",1-May-14,Platinum,Food,M,19482.0,9.877297569445886
18728,"Pihani, India",14-Jul-14,Gold,Entertainment,F,4326.0,8.372629740224884
18729,"Sardarshahar, India",11-May-15,Signature,Fuel,M,76529.0,11.245438099803966
18730,"Meerut, India",18-Jan-15,Platinum,Entertainment,M,214700.0,12.277001641517879
18731,"Visnagar, India",11-Feb-15,Gold,Food,F,37028.0,10.519456668412039
18732,"Phagwara, India",5-Oct-14,Platinum,Bills,M,173017.0,12.061150914310256
18733,"Pilibhit, India",2-Dec-14,Platinum,Food,F,18108.0,9.804164331241342
18734,"Shikarpur Bulandshahr, India",12-Mar-15,Silver,Grocery,M,200939.0,12.210761635016306
18735,"Chandigarh, India",24-Feb-14,Signature,Food,F,296595.0,12.60012622241836
18736,"Kurnool, India",21-Apr-15,Gold,Entertainment,M,100013.0,11.513065455171143
18737,"Risod, India",4-Apr-14,Silver,Bills,F,82271.0,11.317786110065615
18738,"Tharad, India",9-Apr-14,Signature,Food,F,8160.0,9.007121989469242
18739,"Mira-Bhayandar, India",23-Nov-14,Signature,Bills,F,252927.0,12.44086014222743
18740,"Palghar, India",11-Oct-13,Gold,Food,M,269335.0,12.503714949776207
18741,"Mapusa, India",7-Oct-14,Platinum,Food,M,132730.0,11.796079802683632
18742,"Macherla, India",11-Apr-14,Platinum,Bills,M,201168.0,12.211900629790145
18743,"Tanuku, India",24-Dec-14,Gold,Entertainment,F,112862.0,11.633929972775375
18744,"Habra, India",17-Mar-14,Platinum,Food,M,75265.0,11.228783784594436
18745,"Padra, India",20-May-14,Signature,Bills,M,108662.0,11.596006628780161
18746,"Rayachoti, India",21-Mar-15,Silver,Entertainment,F,83818.0,11.336414991081005
